Wavenumber,0.0252,0.0505,0.1009,0.2018,0.3027,0.4037,0.5046
850.4539,-2.01E-04,0,0,0,0,0,0
852.3823,-1.65E-04,1.44E-04,-4.80E-04,2.01E-04,1.02E-04,1.34E-04,-2.29E-04
854.3108,-1.23E-04,-3.18E-05,-4.33E-04,-2.78E-04,-3.98E-05,-2.68E-06,-2.67E-04
856.2393,-3.91E-04,-5.95E-05,9.72E-05,-1.41E-04,1.35E-04,3.29E-04,9.92E-05
858.1677,-5.46E-04,-2.19E-04,1.44E-04,2.64E-04,4.49E-04,9.98E-04,5.59E-04
860.0962,-5.84E-04,-2.13E-04,-3.64E-05,4.07E-04,5.21E-04,1.55E-03,9.67E-04
862.0247,-2.47E-04,3.12E-04,2.76E-04,6.36E-04,8.63E-04,1.37E-03,1.48E-03
863.9531,7.74E-05,4.19E-04,6.33E-04,9.85E-04,1.20E-03,1.36E-03,1.80E-03
865.8816,4.83E-05,3.16E-04,4.95E-04,1.08E-03,1.45E-03,1.72E-03,1.92E-03
867.8101,5.36E-05,4.17E-04,3.69E-04,8.81E-04,1.33E-03,1.94E-03,2.10E-03
869.7385,3.36E-04,2.23E-04,3.88E-04,9.78E-04,8.88E-04,1.83E-03,2.30E-03
871.667,1.66E-04,1.74E-04,4.78E-04,8.70E-04,7.30E-04,1.48E-03,1.89E-03
873.5955,-1.65E-04,3.74E-04,3.91E-04,5.71E-04,8.31E-04,1.19E-03,1.32E-03
875.5239,-1.95E-04,1.13E-04,1.46E-04,6.84E-04,6.82E-04,9.27E-04,1.05E-03
877.4524,-1.47E-04,-1.33E-04,1.81E-05,4.61E-04,5.45E-04,6.25E-04,7.67E-04
879.3809,-1.12E-04,-2.19E-04,1.61E-04,1.92E-05,2.61E-04,4.98E-04,4.13E-04
881.3093,1.05E-04,1.08E-04,9.89E-05,-1.26E-04,1.55E-04,6.60E-04,2.09E-04
883.2378,3.36E-04,3.01E-04,1.62E-05,1.57E-04,3.77E-04,3.45E-04,-9.93E-05
885.1663,3.64E-04,3.26E-04,-1.81E-04,2.70E-04,3.59E-04,2.72E-05,-3.87E-04
887.0947,3.48E-04,6.06E-04,-2.85E-04,4.09E-04,2.60E-04,8.56E-05,-3.23E-04
889.0232,2.65E-04,5.68E-04,1.26E-05,4.47E-04,1.71E-04,1.61E-04,-7.34E-06
890.9517,-9.01E-05,4.93E-04,2.31E-04,3.14E-04,1.43E-04,-7.78E-05,-4.70E-06
892.8801,-6.51E-05,4.47E-04,-9.25E-05,1.95E-04,1.28E-04,4.42E-05,2.72E-06
894.8085,2.40E-04,1.78E-04,-2.48E-04,1.36E-04,4.23E-05,2.90E-04,4.77E-05
896.737,1.85E-04,6.52E-05,1.94E-06,5.67E-05,2.24E-04,4.64E-04,1.05E-04
898.6655,-1.27E-04,2.16E-04,4.60E-04,5.70E-05,4.27E-04,5.47E-04,4.76E-05
900.5939,-1.50E-04,3.30E-06,4.32E-04,8.65E-05,4.57E-04,4.35E-04,-8.39E-05
902.5224,5.60E-06,-2.86E-04,1.31E-04,8.58E-05,4.41E-04,2.41E-04,-1.04E-04
904.4509,1.61E-04,1.92E-05,3.79E-05,-9.16E-05,3.67E-04,8.88E-05,5.25E-05
906.3793,9.87E-05,3.18E-04,-2.45E-04,-1.19E-04,3.22E-05,2.02E-04,1.20E-04
908.3078,-1.84E-05,2.65E-04,-2.12E-04,1.35E-04,-2.17E-05,4.99E-04,2.59E-04
910.2363,-2.40E-04,3.01E-04,6.80E-05,5.09E-04,2.58E-04,4.62E-04,4.90E-05
912.1647,-2.57E-04,4.12E-04,-1.26E-04,6.34E-04,3.16E-04,5.33E-04,-2.59E-05
914.0932,-1.95E-06,1.35E-04,-1.77E-04,4.91E-04,4.02E-04,7.57E-04,4.37E-04
916.0217,4.66E-05,2.98E-05,1.97E-04,4.05E-04,7.42E-04,9.60E-04,1.12E-03
917.9501,6.86E-06,5.23E-05,4.20E-04,3.83E-04,9.56E-04,9.90E-04,1.33E-03
919.8786,-9.28E-05,6.86E-05,2.95E-04,6.16E-04,7.89E-04,1.05E-03,1.33E-03
921.8071,-1.94E-04,1.81E-04,1.47E-04,7.27E-04,6.07E-04,1.05E-03,1.17E-03
923.7355,-8.79E-05,2.23E-04,2.73E-04,7.97E-04,5.58E-04,7.97E-04,8.97E-04
925.664,2.81E-05,1.17E-04,5.37E-04,5.62E-04,4.74E-04,7.38E-04,8.03E-04
927.5925,-8.73E-05,1.04E-04,4.25E-04,2.43E-04,2.75E-04,7.24E-04,6.47E-04
929.5209,-1.62E-05,1.61E-04,3.69E-04,4.09E-04,2.86E-04,5.25E-04,5.02E-04
931.4494,8.45E-05,5.69E-05,4.16E-04,3.66E-04,3.93E-04,5.05E-04,2.35E-04
933.3779,-9.97E-06,-1.27E-04,2.91E-04,1.96E-04,3.63E-04,3.31E-04,2.06E-04
935.3063,-1.51E-04,-9.95E-05,-1.52E-04,1.59E-04,1.27E-04,2.28E-04,4.52E-04
937.2348,-4.43E-05,1.85E-05,-1.64E-04,2.56E-04,-6.78E-06,2.55E-04,5.10E-04
939.1633,1.23E-04,1.69E-04,2.07E-04,2.03E-04,5.73E-05,4.02E-04,1.52E-04
941.0917,5.68E-05,2.08E-04,2.80E-04,1.27E-04,1.77E-04,3.34E-04,-9.59E-05
943.0202,-4.07E-05,2.43E-04,2.01E-04,-1.97E-05,1.90E-04,2.08E-04,-7.95E-05
944.9487,-1.22E-04,1.87E-04,1.65E-04,3.37E-05,-5.81E-05,1.62E-05,-4.59E-05
946.8771,-1.05E-04,6.79E-05,1.47E-04,6.80E-05,-1.48E-05,-1.69E-04,-5.76E-05
948.8056,-1.33E-04,2.07E-04,-5.85E-05,-1.31E-04,2.38E-04,-1.25E-04,-1.65E-04
950.7341,-9.22E-05,1.16E-04,-1.47E-04,-2.88E-05,3.66E-05,-7.78E-05,-1.34E-04
952.6625,5.94E-05,-2.99E-04,1.01E-04,1.58E-04,-1.45E-04,-5.47E-05,-3.86E-05
954.591,-8.57E-05,-4.27E-04,-3.05E-05,1.68E-04,-1.08E-04,1.38E-04,-5.36E-06
956.5195,9.89E-05,-2.20E-04,-5.41E-05,2.20E-04,1.26E-04,4.72E-04,5.02E-04
958.4479,3.19E-04,1.05E-04,2.69E-05,4.34E-04,4.08E-04,7.04E-04,0.00105
960.3764,2.48E-04,3.22E-04,2.47E-04,6.72E-04,7.69E-04,0.00131,0.00162
962.3049,1.98E-04,2.06E-04,4.33E-04,0.00116,0.00124,0.0021,0.00259
964.2333,1.46E-04,1.57E-04,6.42E-04,0.00171,0.0018,0.00298,0.00376
966.1618,2.56E-04,3.01E-04,0.00101,0.00194,0.00221,0.0036,0.00442
968.0903,4.02E-04,2.77E-04,0.00113,0.00172,0.00226,0.00348,0.0046
970.0187,2.84E-04,1.19E-04,8.59E-04,0.00144,0.00228,0.00309,0.00425
971.9472,3.38E-04,8.93E-06,5.95E-04,0.00139,0.00217,0.00304,0.00379
973.8757,4.27E-04,6.40E-05,5.29E-04,1.57E-03,0.00191,0.00334,0.00398
975.8041,4.66E-04,3.38E-04,7.90E-04,1.74E-03,0.00225,0.00378,0.00462
977.7326,3.22E-04,5.06E-04,1.13E-03,1.92E-03,0.00277,0.00436,0.00529
979.6611,4.11E-04,4.88E-04,1.15E-03,2.25E-03,0.00306,0.00482,0.00582
981.5895,5.99E-04,3.04E-04,1.19E-03,2.27E-03,0.00307,0.00448,0.00548
983.518,6.10E-04,2.59E-04,1.10E-03,2.05E-03,0.0028,0.0037,0.00461
985.4465,6.49E-04,3.36E-04,9.36E-04,0.00172,0.00217,0.003,0.00362
987.3749,3.74E-04,3.14E-04,9.17E-04,0.00121,0.00159,0.00244,0.0028
989.3034,1.25E-04,3.46E-04,7.77E-04,0.00106,0.00144,0.00222,0.00254
991.2319,8.28E-05,2.91E-04,4.90E-04,0.00106,0.0012,0.00217,0.00239
993.1603,2.24E-04,3.42E-04,2.95E-04,9.80E-04,0.00117,0.00205,0.00218
995.0888,3.62E-04,4.31E-04,3.69E-04,0.00115,0.00124,0.00201,0.00206
997.0173,2.09E-04,4.43E-04,4.16E-04,0.00125,8.88E-04,0.00212,0.00223
998.9457,9.92E-05,2.55E-04,4.13E-04,0.00122,9.04E-04,0.00221,0.00251
1000.874,8.46E-05,2.99E-04,6.65E-04,9.85E-04,0.00117,0.0023,0.0027
1002.803,2.70E-04,3.76E-04,9.14E-04,9.15E-04,0.00157,0.00247,0.00278
1004.731,2.69E-04,4.79E-04,8.91E-04,0.00137,0.00195,0.00278,0.00306
1006.66,3.70E-05,3.57E-04,7.87E-04,0.00165,0.00208,0.00297,0.00368
1008.588,1.09E-04,2.91E-04,8.92E-04,0.00175,0.00223,0.00334,0.00431
