,Actual Mixture,Fructose,HMF,Levulinic Acid,Formic Acid,Sum
1621.866,0.005465898,-7.92E-04,0.002986006,0.001650572,0.001433921,0.00528
1623.795,0.00572102,-5.77E-04,0.003285024,0.001482923,0.001596853,0.00579
1625.723,0.005771228,-1.50E-04,0.003976128,9.21E-04,0.00201376,0.00676
1627.652,0.00645554,-1.56E-04,0.004555246,8.66E-04,0.002182285,0.00745
1629.58,0.006663008,-8.63E-05,0.004843281,0.001303197,0.002322115,0.00838
1631.509,0.00679788,-5.14E-05,0.004835258,0.001820932,0.002407127,0.00901
1633.437,0.007309899,-9.14E-05,0.005586473,0.002373742,0.002078887,0.00995
1635.366,0.008537631,1.21E-04,0.00682576,0.002564322,0.001660099,0.0112
1637.294,0.009967709,2.48E-05,0.007172175,0.002009266,0.001781077,0.011
1639.223,0.010955041,2.68E-04,0.007164282,0.001590758,0.00179408,0.0108
1641.151,0.011962299,2.32E-04,0.007803917,0.00196667,0.00201686,0.012
1643.08,0.012717541,2.14E-04,0.008509954,0.002712228,0.002094466,0.0135
1645.008,0.01346971,-4.41E-05,0.009465899,0.00220877,0.002398611,0.014
1646.937,0.014118182,2.07E-04,0.010609476,0.002255662,0.002504222,0.0156
1648.865,0.01518778,6.89E-04,0.011388151,0.002859739,0.001933782,0.0169
1650.794,0.016313222,5.64E-04,0.012074848,0.0028249,0.002129721,0.0176
1652.722,0.01694893,-2.60E-04,0.012725993,0.002704932,0.00253748,0.0177
1654.651,0.017927682,-4.49E-04,0.0137743,0.002878968,0.002438793,0.0186
1656.579,0.019171591,5.87E-05,0.015089925,0.003461228,0.0020257,0.0206
1658.508,0.020170703,1.78E-04,0.015259812,0.003202366,0.001958135,0.0206
1660.436,0.020551961,-1.20E-04,0.014856877,0.002901047,0.001752915,0.0194
1662.365,0.020763713,-1.14E-04,0.014722734,0.003152174,0.001913296,0.0197
1664.293,0.020925451,3.85E-04,0.014906489,0.003170646,0.002296066,0.0208
1666.222,0.020675383,4.30E-04,0.014725507,0.002896692,0.002654569,0.0207
1668.15,0.019672251,1.73E-04,0.014146101,0.002822023,0.003028224,0.0202
1670.079,0.018692154,-2.97E-04,0.013064109,0.003429816,0.003038821,0.0192
1672.007,0.017621472,-5.23E-04,0.011628033,0.00425312,0.002995451,0.0184
1673.936,0.016446514,-2.27E-05,0.009481841,0.005073584,0.003360559,0.0179
1675.864,0.015894392,4.23E-04,0.007571186,0.005309459,0.003648066,0.017
1677.793,0.014648724,4.30E-04,0.006529973,0.005127811,0.003426307,0.0155
1679.721,0.013348802,3.71E-04,0.005200018,0.005201144,0.003367664,0.0141
1681.65,0.012686834,3.88E-04,0.003790546,0.005871395,0.003982787,0.014
1683.578,0.012554763,-5.30E-05,0.002619161,0.006233586,0.004561445,0.0134
1685.507,0.012593105,-2.22E-04,0.00200336,0.006653671,0.004699689,0.0131
1687.435,0.013212543,3.88E-05,0.001705707,0.007256391,0.004960055,0.014
1689.364,0.014199385,2.43E-04,0.001086708,0.008387302,0.005270079,0.015
1691.292,0.014855963,-2.18E-05,4.02E-04,0.009257017,0.005689008,0.0153
1693.221,0.015883015,-1.38E-04,8.21E-05,0.009839984,0.005756532,0.0155
1695.149,0.017113044,-2.96E-04,3.45E-05,0.010872526,0.00643092,0.017
1697.078,0.018332706,-2.68E-04,1.94E-05,0.011936833,0.007097308,0.0188
1699.006,0.019497324,-1.09E-04,-8.60E-05,0.012494965,0.006939574,0.0192
1700.935,0.020651656,-1.65E-04,-1.21E-04,0.013392342,0.00724679,0.0204
1702.863,0.021255524,1.39E-04,3.99E-04,0.014183053,0.007587559,0.0223
1704.792,0.021365086,4.62E-04,3.46E-04,0.01431058,0.007942232,0.0231
1706.72,0.021427745,4.14E-04,3.73E-05,0.013978632,0.008182304,0.0226
1708.649,0.021349107,-1.13E-04,9.83E-05,0.013376199,0.008424303,0.0218
1710.577,0.020673725,-2.78E-04,-3.24E-04,0.012589901,0.008909899,0.0209
1712.505,0.020130953,8.32E-06,-2.98E-04,0.011781483,0.009181524,0.0207
1714.434,0.019554125,9.39E-05,7.42E-06,0.01097054,0.008971678,0.02
1716.363,0.018533537,-3.38E-04,-5.71E-04,0.010100907,0.009004873,0.0182
1718.291,0.018225565,-1.39E-04,-2.30E-04,0.009405688,0.009126828,0.0182
1720.219,0.017340074,4.86E-04,4.57E-04,0.008528272,0.008903202,0.0184
1722.148,0.016266316,2.51E-04,1.56E-04,0.007316757,0.008580388,0.0163
1724.077,0.015811588,-3.31E-05,-5.39E-06,0.006898233,0.008438138,0.0153
1726.005,0.015098926,2.79E-04,2.49E-05,0.006435259,0.008594328,0.0153
1727.933,0.014375384,4.43E-04,-4.72E-05,0.00600051,0.008366101,0.0148
1729.862,0.013445446,-3.77E-05,1.82E-04,0.005327656,0.007688853,0.0132
1731.791,0.012347888,-3.09E-04,3.06E-04,0.004699767,0.007620873,0.0123
1733.719,0.011074497,2.84E-04,-4.07E-04,0.004068908,0.006764678,0.0107
1735.647,0.009944915,4.31E-04,-3.26E-04,0.003737209,0.006096325,0.00994
1737.576,0.009009887,1.36E-04,-8.58E-05,0.003360046,0.006121992,0.00953
1739.505,0.008226589,3.05E-04,4.51E-04,0.002875031,0.005390941,0.00902
1741.433,0.007234227,4.12E-05,2.57E-04,0.002566588,0.004594428,0.00746
1743.361,0.006196616,-1.69E-04,-5.66E-04,0.00209698,0.004032379,0.00539
1745.29,0.004988558,-6.97E-05,-5.13E-04,0.001654235,0.003392861,0.00446
1747.219,0.00368561,4.41E-04,-3.69E-04,0.001853904,0.002689723,0.00462
1749.147,0.003400508,4.53E-04,6.78E-05,0.001946771,0.002133772,0.0046
1751.075,0.003353866,3.33E-04,4.02E-04,0.001590713,0.00183704,0.00416
1753.004,0.002819628,1.85E-04,-1.19E-04,0.001293608,0.00165199,0.00301
1754.932,0.002082226,1.22E-05,-4.01E-04,7.49E-04,0.001423184,0.00178
1756.861,0.001393269,8.29E-05,-2.89E-04,7.07E-04,9.58E-04,0.00146
1758.789,0.001225417,1.23E-04,-2.31E-04,6.38E-04,6.66E-04,0.0012
1760.718,0.001298729,-8.63E-05,-1.36E-04,4.82E-04,3.85E-04,6.44E-04
1762.646,9.41E-04,3.73E-04,4.60E-05,7.61E-04,2.95E-04,0.00147
1764.575,4.96E-04,0.001057798,2.75E-04,7.37E-04,5.89E-04,0.00266
1766.503,3.93E-04,7.73E-04,5.78E-04,2.49E-04,1.17E-04,0.00172
1768.432,1.07E-04,4.34E-04,4.47E-05,2.25E-04,-3.71E-04,3.33E-04
1770.36,-6.04E-05,7.76E-04,-6.08E-04,4.12E-04,-3.13E-04,2.66E-04
1772.289,-1.59E-04,9.88E-04,-5.41E-04,1.75E-04,1.53E-04,7.75E-04
1774.217,-3.82E-04,4.50E-04,-4.52E-04,-3.51E-04,-6.19E-05,-4.15E-04
1776.146,-5.10E-04,1.27E-04,-2.02E-04,1.92E-04,-1.75E-04,-5.83E-05
1778.074,-6.99E-05,3.67E-04,-9.88E-05,3.64E-04,-4.63E-06,6.28E-04
1780.003,3.02E-04,2.03E-04,1.20E-04,2.39E-04,-1.45E-04,4.17E-04
1781.931,5.07E-04,6.05E-05,4.45E-04,4.69E-05,-3.15E-04,2.38E-04
1783.86,3.54E-04,-4.52E-05,8.80E-05,5.17E-05,0,9.45E-05
1785.788,-3.65E-04,1.56E-04,-1.14E-04,4.91E-04,3.15E-04,8.48E-04
1787.717,-4.64E-04,5.70E-04,-2.39E-04,4.21E-04,7.02E-04,0.00145
1789.645,-1.65E-04,1.84E-04,-1.45E-04,-1.65E-05,6.64E-04,6.87E-04
1791.574,1.50E-04,1.47E-04,3.27E-04,-4.42E-04,3.14E-04,3.47E-04
1793.502,2.60E-05,-9.16E-05,3.10E-04,-2.26E-04,-4.42E-04,-4.49E-04
1795.431,-3.69E-04,4.43E-05,-8.44E-05,-3.67E-04,-5.96E-04,-0.001
1797.359,-4.82E-04,3.06E-04,-7.92E-04,-9.47E-04,1.63E-04,-0.00127
1799.288,-3.97E-04,-2.22E-04,-5.52E-04,-4.30E-04,7.11E-04,-4.93E-04
1801.216,-4.50E-04,-3.10E-05,2.73E-04,4.64E-04,2.86E-04,9.92E-04
1803.145,-4.55E-04,-2.03E-04,5.73E-04,3.10E-04,3.31E-04,0.00101
1805.073,-4.75E-04,-4.43E-04,7.39E-04,4.13E-04,3.15E-04,0.00102
1807.002,-5.66E-04,6.76E-05,5.78E-04,2.59E-04,4.04E-04,0.00131
1808.93,-4.69E-04,1.75E-04,-2.36E-04,3.80E-04,4.04E-04,7.24E-04
1810.859,-1.21E-04,-9.75E-05,-3.67E-04,5.71E-04,2.28E-04,3.35E-04
1812.787,8.50E-04,-1.60E-04,2.14E-05,4.65E-04,-1.19E-04,2.07E-04
1814.716,0.00108887,-1.04E-04,2.05E-04,5.37E-04,-2.91E-04,3.48E-04
1816.644,1.59E-04,-8.71E-05,3.01E-04,3.72E-04,-4.36E-04,1.51E-04
1818.573,3.67E-05,-3.10E-04,4.98E-04,-3.43E-04,-2.00E-04,-3.55E-04
1820.501,5.75E-05,-3.52E-04,1.87E-04,-0.001199398,-1.95E-04,-0.00156
1822.43,-1.77E-04,1.45E-04,2.53E-04,-8.22E-04,-4.53E-04,-8.77E-04
1824.358,-5.85E-04,7.25E-04,5.48E-05,3.59E-04,-6.87E-04,4.50E-04
1826.287,-4.13E-04,5.37E-04,-7.14E-04,8.49E-04,-4.55E-04,2.17E-04
1828.215,-2.88E-04,3.33E-04,-1.89E-04,8.76E-04,-9.15E-05,9.28E-04
1830.144,-5.29E-04,5.21E-04,6.08E-04,7.74E-04,6.91E-04,0.00259
1832.072,-4.11E-04,5.01E-04,5.89E-05,1.27E-04,0.001226857,0.00191
1834.001,4.69E-05,1.31E-04,-5.96E-04,-8.38E-05,9.44E-04,3.96E-04
1835.929,-3.16E-04,-2.89E-04,-4.58E-04,2.44E-05,7.27E-04,4.94E-06
1837.858,-7.57E-05,-5.83E-05,-7.68E-05,-4.24E-04,6.05E-04,4.58E-05
1839.786,5.52E-04,4.74E-04,3.01E-05,-5.25E-04,3.01E-04,2.81E-04
1841.715,1.83E-04,6.53E-04,-3.74E-04,2.71E-04,7.68E-04,0.00132
