,Actual Mixture,Fructose,HMF,Levulinic Acid,Formic Acid,Sum
1459.872,0.003625951,0.001246119,5.72E-04,4.82E-04,8.06E-04,0.003107137
1461.801,0.003371876,0.001251941,4.30E-04,4.47E-04,8.37E-04,0.002965851
1463.729,0.002733886,0.001097882,4.54E-04,3.37E-04,7.52E-04,0.002641604
1465.658,0.002344151,0.000984636,4.78E-04,2.66E-04,6.56E-04,0.002384583
1467.586,0.002420164,0.000914859,4.55E-04,2.03E-04,5.81E-04,0.002153493
1469.515,0.002179938,0.00080565,3.36E-04,2.01E-04,5.15E-04,0.001857652
1471.443,0.001458593,6.69E-04,2.14E-04,2.62E-04,4.70E-04,0.001615536
1473.372,0.000964556,4.96E-04,2.36E-04,1.41E-04,4.14E-04,0.001286423
1475.3,0.001116098,4.13E-04,2.73E-04,6.84E-06,3.63E-04,1.05E-03
1477.229,0.001163583,2.96E-04,2.05E-04,3.29E-05,2.45E-04,7.79E-04
1479.157,0.001113881,2.76E-04,2.24E-04,-7.64E-06,1.62E-04,0.000653813
1481.086,0.001140103,2.46E-04,2.55E-04,4.42E-05,2.19E-04,7.64E-04
1483.014,1.14E-03,2.38E-04,3.08E-04,1.22E-04,2.10E-04,8.78E-04
1484.943,9.64E-04,2.38E-04,3.18E-04,2.33E-05,1.22E-04,7.01E-04
1486.871,7.57E-04,2.43E-04,3.09E-04,3.76E-06,1.01E-04,6.56E-04
1488.8,4.81E-04,1.39E-04,2.71E-04,-2.67E-05,1.01E-04,4.84E-04
1490.728,3.66E-04,-6.12E-05,2.74E-04,-1.26E-04,1.50E-04,2.37E-04
1492.657,6.02E-04,1.01E-05,3.82E-04,-1.17E-04,1.06E-04,3.82E-04
1494.585,4.46E-04,1.00E-04,5.49E-04,-8.59E-05,7.56E-05,6.39E-04
1496.514,1.48E-04,-1.18E-05,5.78E-04,-5.63E-05,7.75E-05,5.88E-04
1498.442,4.69E-04,-5.41E-05,4.70E-04,-1.35E-04,9.09E-05,3.72E-04
1500.371,8.18E-04,5.27E-05,5.27E-04,-1.50E-04,4.48E-05,0.000474639
1502.299,9.66E-04,1.34E-04,7.54E-04,-2.20E-06,-3.06E-05,8.56E-04
1504.228,4.46E-04,2.26E-05,8.09E-04,8.26E-06,5.04E-05,8.90E-04
1506.156,-1.66E-04,-2.12E-04,8.63E-04,7.11E-05,-5.35E-06,7.17E-04
1508.085,0.000489486,-1.35E-04,0.001119956,1.27E-04,-6.13E-05,1.05E-03
1510.013,0.001526632,-6.67E-05,0.001455,1.45E-04,7.03E-05,1.60E-03
1511.942,0.002133363,-1.04E-04,0.001935387,1.74E-04,1.74E-04,0.00217931
1513.87,0.00279448,-1.23E-05,0.002637774,1.87E-05,4.68E-05,0.002690995
1515.799,0.003392248,3.09E-05,0.003319648,-3.82E-05,-9.86E-05,0.00321373
1517.727,0.004255071,-7.12E-05,0.004123557,-2.06E-05,-1.50E-04,0.003881684
1519.656,0.004940763,-1.64E-04,0.005065355,-2.25E-06,-9.68E-05,0.004801879
1521.584,0.005675343,-1.45E-04,0.006120009,7.57E-05,-3.77E-05,0.006012952
1523.513,0.006784174,-5.36E-05,0.006859508,-1.07E-05,-9.50E-05,0.006700189
1525.441,0.006792435,-1.10E-04,0.006639054,-3.65E-05,-1.40E-04,0.006352426
1527.37,0.005971665,-1.06E-04,0.005604459,5.69E-05,-6.24E-05,0.005493138
1529.298,0.004833677,-6.52E-05,0.004358242,2.31E-06,2.90E-05,0.004324315
1531.227,0.003546318,-1.16E-04,0.003282571,-1.15E-04,4.19E-05,0.003092933
1533.155,0.002278019,-1.24E-04,0.002365795,-4.62E-05,1.47E-05,0.002210709
1535.084,0.001723573,-1.03E-04,1.67E-03,2.28E-05,9.16E-05,0.001680255
1537.012,9.77E-04,-1.16E-04,1.11E-03,1.02E-05,1.41E-04,0.001144033
1538.941,-1.35E-04,-2.93E-04,7.21E-04,3.75E-05,8.96E-05,5.55E-04
1540.869,-3.45E-04,-2.96E-04,4.45E-04,4.66E-05,7.66E-05,0.000272658
1542.798,-1.14E-04,-1.40E-04,3.08E-04,1.31E-04,7.89E-05,0.000378573
1544.726,-6.83E-05,-1.19E-04,2.35E-04,1.47E-04,1.83E-04,4.46E-04
1546.655,2.70E-05,1.78E-05,9.59E-05,5.46E-05,2.92E-04,4.60E-04
1548.583,9.39E-05,2.16E-05,-1.11E-04,2.04E-04,3.61E-04,4.75E-04
1550.512,1.57E-04,-1.19E-04,-1.45E-04,3.43E-04,3.03E-04,3.81E-04
1552.44,7.98E-05,-4.09E-05,-9.52E-05,2.18E-04,3.06E-04,3.87E-04
1554.369,-1.75E-04,-5.11E-05,-1.01E-04,1.17E-04,3.99E-04,3.64E-04
1556.297,-6.43E-04,-1.91E-04,-1.24E-04,1.56E-04,3.99E-04,2.40E-04
1558.226,-1.43E-03,-3.24E-04,-1.30E-04,9.28E-05,4.66E-04,1.06E-04
1560.154,-1.12E-03,-2.63E-04,-1.38E-04,-4.76E-05,5.19E-04,6.99E-05
1562.083,-6.35E-05,1.65E-05,-5.28E-05,-1.97E-05,6.25E-04,5.69E-04
1564.011,1.98E-04,1.34E-04,7.93E-05,-7.48E-05,6.40E-04,7.78E-04
1565.94,1.50E-04,4.50E-05,1.46E-04,-5.29E-05,5.64E-04,0.000702179
1567.868,4.24E-05,-3.09E-05,6.31E-05,1.63E-06,5.98E-04,6.31E-04
1569.797,4.49E-05,-7.38E-05,3.16E-05,5.87E-05,8.40E-04,8.56E-04
1571.725,4.81E-04,-9.53E-05,-7.88E-06,1.97E-05,1.00E-03,9.18E-04
1573.654,5.44E-04,-1.91E-04,8.83E-05,-5.80E-06,9.93E-04,8.85E-04
1575.582,1.11E-04,-3.53E-04,1.59E-04,-2.93E-05,9.65E-04,0.000742759
1577.511,5.41E-04,-2.09E-04,2.90E-04,-1.27E-04,0.00094317,0.000897677
1579.439,0.001174597,-8.86E-05,4.69E-04,-2.22E-04,0.001119229,1.28E-03
1581.368,0.001341948,-1.64E-05,4.78E-04,-9.41E-05,0.001286587,0.001653554
1583.296,1.35E-03,3.67E-05,4.84E-04,9.44E-05,0.001246884,0.001861591
1585.225,1.32E-03,-6.47E-05,5.38E-04,4.29E-05,0.00119152,0.001708076
1587.153,1.30E-03,-7.41E-05,3.53E-04,3.20E-05,0.001140398,1.45E-03
1589.082,1.18E-03,-7.93E-05,4.59E-05,1.17E-04,0.001268046,1.35E-03
1591.01,1.18E-03,-1.22E-04,-1.23E-05,5.03E-05,1.29E-03,1.21E-03
1592.939,1.31E-03,-1.23E-04,6.66E-05,-1.31E-04,0.001278618,1.09E-03
1594.867,1.23E-03,-1.67E-04,4.23E-05,-6.04E-05,0.001370488,1.19E-03
1596.796,1.26E-03,-1.01E-04,4.68E-05,0.000120062,0.001504446,1.57E-03
1598.724,1.46E-03,7.71E-06,1.86E-04,6.27E-05,1.65E-03,0.001909805
1600.653,1.77E-03,6.27E-05,4.63E-04,8.25E-05,0.001545524,0.002153767
1602.581,2.19E-03,8.12E-05,6.88E-04,2.38E-04,0.001375206,0.00238216
1604.51,2.51E-03,5.48E-05,6.94E-04,1.40E-04,0.001485533,0.002374335
1606.438,2.73E-03,-1.04E-04,7.84E-04,2.12E-04,0.001815239,0.002706505
1608.367,0.002979587,-1.31E-04,9.95E-04,5.11E-04,1.96E-03,0.003340155
1610.295,0.003525229,-1.88E-04,1.29E-03,8.18E-04,0.001889962,0.00381247
1612.224,0.004309166,-1.60E-04,1.61E-03,9.23E-04,0.001764793,0.004138383
1614.152,0.004786219,2.45E-05,0.00191534,8.49E-04,0.001829331,0.004618403
1616.081,0.004752092,-1.27E-04,2.09E-03,8.89E-04,2.19E-03,0.005037856
1618.009,0.005585209,-4.73E-05,0.002385556,1.07E-03,2.46E-03,0.005860838
1619.938,0.006605773,2.90E-04,0.002648959,0.001271115,0.002739176,0.006949237
1621.866,0.006940697,2.13E-04,0.002760603,0.001435494,0.002867283,0.007275981
1623.795,0.007490493,-3.92E-05,0.002909194,1.64E-03,0.002920738,0.00742725
1625.723,0.00828582,-8.15E-05,0.003262772,0.001966085,0.003085014,0.008232419
1627.652,0.008788381,-2.59E-05,0.003706973,0.002196801,0.003397901,0.009275741
1629.58,0.009388001,4.79E-05,0.004224597,0.002134343,0.003445708,0.009852539
1631.509,0.010123612,1.69E-04,0.004625739,0.002199867,0.003304247,0.010299314
1633.437,0.010299257,1.19E-04,0.005017011,0.002346768,0.003396998,0.01087966
1635.366,0.010341257,1.12E-04,0.005348799,0.002535435,0.00360534,0.011601937
1637.294,0.011359771,2.55E-04,0.005579481,0.002738331,0.00374341,0.012316529
1639.223,0.012437151,2.14E-04,0.005798987,0.002917471,0.00369499,0.012625138
1641.151,0.013126075,6.35E-05,0.00622742,0.002909611,0.003578017,0.01277856
1643.08,0.013746605,9.16E-05,0.006842853,0.002862323,0.003671023,0.013467776
1645.008,0.01417011,-2.72E-05,0.007618556,0.002953445,3.68E-03,0.01422578
1646.937,0.01515745,-9.95E-06,0.008380458,0.003203976,0.003827753,0.015402235
1648.865,0.016657624,2.22E-04,0.009187675,0.003297582,0.003946557,0.016653549
1650.794,0.017339024,1.33E-04,0.009870798,0.003295115,0.003959221,0.017257723
1652.722,0.017122408,-1.08E-04,0.010459257,0.003403904,0.003716275,0.017471068
1654.651,0.018557128,6.32E-05,0.011319849,0.003757706,0.003692202,0.018833007
1656.579,0.020349843,2.59E-04,0.011950412,0.003850787,0.003935443,0.019995877
1658.508,0.021445173,3.53E-04,0.01248206,0.00379274,0.004184704,0.020812028
1660.436,0.021964697,3.07E-04,0.01266291,0.004035948,0.004189305,0.021195381
1662.365,0.022057687,2.58E-04,0.012580799,0.004303002,0.004312538,0.021454829
1664.293,0.022376391,1.80E-04,0.012467331,0.004562655,0.004379759,0.021590213
1666.222,0.022271461,1.48E-04,0.012117581,0.00471458,0.004411689,0.02139212
1668.15,0.021353686,1.69E-04,0.011357951,0.005062022,0.004545175,0.021134612
1670.079,0.020647056,3.59E-04,0.010370585,0.005441219,0.004939179,0.021109758
1672.007,0.02010178,4.13E-04,0.009267219,0.005473513,0.005270881,0.020424347
1673.936,0.01910625,2.21E-04,0.00808716,0.005804613,0.005612124,0.019724892
1675.864,0.018389724,1.48E-04,0.006737969,0.006366482,0.005975015,0.019227527
1677.793,0.018407704,1.55E-04,0.00538813,0.006776237,0.006085596,0.018405008
1679.721,0.018183529,4.31E-05,0.004172118,0.007110172,0.006303582,0.017629006
1681.65,0.017693058,-1.58E-05,0.003160938,0.007579208,0.006580059,0.017304448
1683.578,0.017112903,-2.08E-04,0.002301031,0.008361745,0.0069965,0.017450925
1685.507,0.018136873,-2.37E-04,0.001667333,0.009287209,0.007711623,0.018429328
1687.435,0.019818397,3.77E-05,1.13E-03,0.010129733,0.008411361,0.019710974
1689.364,0.021294687,-5.65E-05,8.09E-04,0.010955858,0.008935313,0.020644138
1691.292,0.023025212,-4.97E-05,5.38E-04,0.012069776,0.009447208,0.022005387
1693.221,0.024480071,7.89E-05,2.11E-04,0.013378779,0.01003648,0.023705536
1695.149,0.025558956,-1.52E-04,-2.18E-05,0.014550896,0.010677496,0.025054877
1697.078,0.027620896,-2.99E-04,-1.92E-05,0.015704109,0.011479113,0.026864546
1699.006,0.02907986,-3.17E-04,3.15E-05,0.016773997,0.012073193,0.028561225
1700.935,0.03052029,-2.55E-04,4.65E-06,0.01772361,0.012608913,0.030082484
1702.863,0.032451535,4.85E-05,6.48E-05,0.018287727,0.013280701,0.03168173
1704.792,0.032986294,1.44E-04,-1.56E-05,0.01833624,0.013767235,0.032231768
1706.72,0.033040679,-7.88E-07,-9.07E-05,0.017873198,0.014275868,0.032057554
1708.649,0.032788179,-7.31E-05,-6.67E-05,0.017125371,0.014828162,0.031813688
1710.577,0.032145093,2.14E-05,5.97E-06,0.016101749,0.01505587,0.031185017
1712.505,0.031213718,9.77E-05,3.29E-05,0.015008166,0.015194828,0.030333668
1714.434,0.030078168,1.36E-04,6.77E-05,0.013972329,0.015318708,0.029495174
1716.363,0.028607517,1.46E-04,5.57E-05,0.012966112,0.015369677,0.028537175
1718.291,0.027563212,5.24E-05,2.00E-04,0.01212219,0.015278765,0.027653599
1720.219,0.027153787,1.26E-04,1.28E-04,0.011351847,0.015100733,0.026706177
1722.148,0.026290206,5.12E-05,-5.42E-06,0.01071524,0.014755343,0.025516323
1724.077,0.025258146,-7.40E-06,6.31E-05,0.009983535,0.014566892,0.024606123
1726.005,0.023975981,1.19E-04,2.39E-05,0.009009778,0.014326128,0.023479183
1727.933,0.022506535,1.41E-04,-5.86E-05,0.00814928,0.013818251,0.022049742
1729.862,0.021224645,1.04E-04,-2.47E-05,0.007474642,0.013280785,0.020834598
1731.791,0.019530625,9.51E-05,5.41E-05,0.006728235,0.012667681,0.019545106
1733.719,0.017296699,1.92E-05,2.28E-05,0.006026957,0.011894169,0.017963121
1735.647,0.015998354,7.27E-05,-4.90E-05,0.005322524,0.010932228,0.016278466
1737.576,0.014672174,2.60E-04,8.62E-05,0.004627989,0.009865109,0.014838977
1739.505,0.012945603,2.26E-04,2.77E-04,0.004063263,0.008838741,0.013404272
1741.433,0.011629128,1.16E-04,1.72E-04,0.003732969,0.007800429,0.011822053
1743.361,0.010223813,2.55E-05,-1.02E-04,0.003418286,0.006775011,0.010116849
1745.29,0.008905145,1.98E-04,-1.72E-04,0.002962394,0.005721818,0.008709736
1747.219,0.007534268,6.15E-05,-1.07E-05,0.002528361,0.004785654,0.007364773
1749.147,0.006221871,-5.20E-05,2.74E-05,0.002190885,0.004084089,0.006250347
1751.075,0.005047147,-6.81E-06,3.09E-05,0.00184495,0.00324161,0.005110635
1753.004,0.004561321,-6.64E-06,1.67E-04,0.001606939,2.49E-03,0.004255725
1754.932,0.003801163,-8.87E-05,2.11E-04,0.001338944,2.16E-03,0.003621534
1756.861,2.85E-03,-1.09E-04,1.23E-04,0.001047277,1.92E-03,0.002984638
1758.789,2.18E-03,-7.12E-05,-1.02E-05,0.000858517,1.59E-03,0.002362665
1760.718,1.71E-03,8.13E-05,-3.70E-05,8.02E-04,1.35E-03,2.20E-03
1762.646,1.47E-03,6.23E-05,1.30E-04,6.82E-04,1.14E-03,2.01E-03
1764.575,1.38E-03,-1.02E-04,1.48E-04,6.17E-04,0.000804785,1.47E-03
1766.503,9.41E-04,-1.88E-04,3.00E-05,5.49E-04,6.94E-04,1.08E-03
1768.432,5.99E-04,-9.14E-05,1.37E-05,3.82E-04,6.29E-04,9.33E-04
1770.36,1.98E-04,-1.12E-04,9.69E-05,3.97E-04,4.86E-04,8.68E-04
1772.289,-1.69E-04,-7.40E-05,-9.89E-06,3.97E-04,4.01E-04,7.14E-04
1774.217,1.71E-04,1.26E-04,-1.45E-04,2.39E-04,3.22E-04,5.42E-04
1776.146,5.56E-04,2.13E-04,9.11E-06,1.55E-04,1.98E-04,5.75E-04
1778.074,4.85E-04,1.31E-04,1.88E-04,1.41E-04,5.08E-06,0.000464609
1780.003,4.95E-04,2.12E-05,1.22E-04,1.84E-04,2.48E-05,3.51E-04
1781.931,3.84E-04,2.44E-05,3.48E-05,7.54E-05,1.85E-05,1.53E-04
1783.86,1.13E-04,-7.74E-05,-3.20E-05,-6.31E-05,4.64906E-05,-1.26E-04
1785.788,1.35E-04,-7.54E-05,-3.13E-05,5.36E-05,1.15E-04,6.19E-05
1787.717,1.19E-04,1.25E-04,-5.16E-05,8.43E-05,7.76E-05,2.36E-04
1789.645,-1.27E-04,1.70E-04,-1.24E-04,-4.78E-05,-1.06E-05,-1.21E-05
1791.574,-2.58E-04,9.86E-05,-7.42E-05,-1.90E-04,-2.99E-05,-1.96E-04
1793.502,-1.12E-04,-2.76E-05,-5.44E-05,-1.78E-04,-3.72E-05,-2.97E-04
1795.431,4.38E-05,-1.45E-05,4.00E-05,-4.44E-05,1.47E-05,-4.14E-06
1797.359,-3.42E-05,6.33E-05,9.65E-05,-7.04E-05,1.67E-04,2.57E-04
1799.288,1.19E-05,1.44E-04,-2.03E-05,-1.64E-04,1.35E-04,9.43E-05
1801.216,1.40E-04,3.69E-05,-5.65E-05,-5.72E-06,3.18E-05,6.43E-06
1803.145,2.54E-04,2.73E-06,-3.40E-05,5.73E-05,8.90E-05,1.15E-04
1805.073,3.05E-04,1.80E-04,-4.16E-05,5.78E-05,8.89E-05,2.85E-04
1807.002,2.24E-04,2.78E-04,1.62E-04,1.18E-04,1.30E-04,6.88E-04
1808.93,7.93E-05,2.47E-04,2.86E-04,-4.62E-05,1.42E-04,0.000628263
1810.859,8.27E-05,2.08E-04,7.75E-05,-1.31E-05,6.04E-05,0.000333236
1812.787,-2.26E-05,1.46E-04,-1.39E-04,6.57E-05,-1.30E-04,-5.77E-05
1814.716,4.44E-05,9.89E-05,-1.24E-04,-3.97E-05,-2.16E-04,-2.80E-04
1816.644,1.57E-04,7.41E-05,4.51E-05,-9.50E-06,-1.89E-04,-7.94E-05
1818.573,8.03E-05,1.96E-04,2.94E-05,1.73E-04,-1.18E-04,2.79E-04
1820.501,8.16E-05,3.77E-04,-9.10E-05,2.27E-04,-1.18E-04,3.95E-04
1822.43,1.06E-04,4.65E-04,-3.68E-05,9.65E-05,6.31E-05,5.88E-04
1824.358,5.32E-05,1.26E-04,5.89E-05,6.54E-06,1.82E-04,0.000374233
1826.287,-4.59E-05,-1.04E-05,3.67E-06,-5.94E-05,2.63E-04,1.97E-04
1828.215,-1.35E-04,-9.73E-05,6.49E-06,-3.31E-04,1.49E-04,-0.00027198
1830.144,-1.53E-04,-1.57E-04,9.32E-05,-5.59E-04,-5.00E-05,-6.73E-04
1832.072,1.51E-05,-9.41E-05,1.27E-04,-3.69E-04,-1.03E-04,-0.000439165
1834.001,1.84E-04,-1.49E-04,2.09E-04,-2.00E-04,-2.00E-04,-3.40E-04
1835.929,3.04E-04,-3.97E-05,-5.89E-06,-1.36E-04,-3.18E-04,-5.00E-04
1837.858,-1.72E-05,8.51E-05,6.82E-05,1.98E-05,-1.55E-04,1.78149E-05
1839.786,-4.09E-04,1.56E-04,4.29E-04,-1.23E-04,8.09E-05,0.000543637
1841.715,-4.24E-04,9.09E-05,5.88E-04,-4.42E-04,0.000244088,0.00048163
