,Actual Mixture,Fructose,HMF,Levulinic Acid,Formic Acid,Sum
1064.531,0.037257711,0.033974624,0.001547786,-2.18E-04,-1.42E-04,0.035161728
1066.459,0.036433883,0.032926222,0.002131452,-3.18E-04,1.85E-04,0.034924484
1068.387,0.034642075,0.031081571,0.002394813,-9.01E-05,1.40E-04,0.033526152
1070.316,0.032297178,0.028773856,0.002253566,7.56E-05,-6.97E-06,0.031096091
1072.245,0.029662511,0.026314351,0.002087161,1.50E-04,-1.21E-04,0.028430912
1074.173,0.027332693,0.024159549,0.00191592,7.36E-05,4.53E-05,0.026194395
1076.101,0.025687495,0.023100498,0.00138146,2.85E-06,3.05E-04,0.02478941
1078.03,0.025016518,0.022668243,8.42E-04,-5.42E-05,3.93E-04,0.023849365
1079.958,0.02515864,0.022911101,5.61E-04,-2.54E-05,2.84E-04,0.023730642
1081.887,0.025324083,0.023947977,4.69E-04,-1.41E-04,1.38E-04,0.024414559
1083.815,0.025325285,0.024445955,1.60E-04,5.22E-05,5.33E-05,0.024711495
1085.744,0.024620358,0.02397348,-4.43E-05,3.05E-04,-1.47E-05,0.024219137
1087.672,0.02325207,0.022625188,4.02E-05,2.94E-04,4.62E-05,0.023005103
1089.601,0.021263253,0.020732974,1.02E-04,1.73E-04,-6.36E-05,0.020944496
1091.529,0.019018245,0.018624532,-3.21E-05,6.89E-05,-8.33E-05,0.018578098
1093.458,0.017111558,0.016770927,-1.54E-04,7.79E-05,7.38E-06,0.016702064
1095.386,0.01591809,0.015548776,-1.66E-04,3.65E-05,-9.14E-05,0.015328082
1097.315,0.015483303,0.015178511,5.68E-05,-7.08E-05,-1.91E-04,0.014973138
1099.243,0.015734015,0.015344919,2.75E-04,-3.14E-05,-1.78E-04,0.01541059
1101.172,0.016062408,0.015563724,2.87E-04,7.50E-05,-1.53E-05,0.015910037
1103.1,0.01598068,0.015661713,2.66E-05,8.91E-06,-8.74E-05,0.015609783
1105.029,0.015781803,0.015500708,-1.22E-04,1.46E-04,-1.45E-04,0.015379899
1106.957,0.015233925,0.014927686,-1.06E-04,3.09E-04,5.22E-06,0.015135961
1108.886,0.013989658,0.013739741,-1.15E-04,4.26E-05,1.09E-04,0.013775663
1110.814,0.01231815,0.01220492,-1.56E-04,-1.88E-04,6.45E-05,0.011925253
1112.743,0.010680103,0.010660685,-2.64E-04,-3.76E-05,-8.16E-05,0.010277175
1114.671,0.009459495,0.009313503,-2.41E-04,1.02E-04,-8.99E-05,0.009085071
1116.6,0.008566818,0.008385078,-3.51E-05,8.08E-05,-4.02E-05,0.008390539
1118.528,0.00798191,0.007818417,1.05E-04,1.60E-04,1.64E-04,0.008248194
1120.457,0.007645583,0.007499214,-8.64E-05,7.57E-05,1.10E-04,0.007598348
1122.385,0.007363165,0.007285008,-1.75E-04,-7.74E-05,-8.27E-05,0.006950322
1124.314,0.007315848,0.00719685,-2.25E-06,1.34E-05,-1.38E-04,0.007069587
1126.242,0.00738411,0.007087884,1.75E-04,1.36E-04,4.29E-06,0.007403116
1128.171,0.007320443,0.007107692,6.14E-05,-2.69E-05,8.60E-05,0.007228217
1130.099,0.007304565,0.007213044,-1.65E-04,-4.01E-05,-1.48E-04,0.006859963
1132.028,0.007552518,0.00725836,-3.60E-05,1.70E-04,-2.45E-04,0.007147907
1133.956,0.00773506,0.007332977,1.49E-04,2.76E-04,-4.27E-06,0.007754068
1135.885,0.007811763,0.007429024,1.57E-04,2.99E-04,1.37E-04,0.008021371
1137.813,0.008026615,0.007375912,2.68E-04,3.57E-04,6.40E-05,0.008064956
1139.742,0.008173488,0.007398671,4.27E-04,2.89E-04,-1.18E-04,0.007996785
1141.67,0.0084298,0.007507662,3.62E-04,1.93E-04,-8.24E-05,0.007980523
1143.599,0.008682973,0.007633358,2.79E-04,2.79E-04,1.60E-04,0.008350382
1145.527,0.009019955,0.007697608,3.16E-04,5.20E-04,2.01E-04,0.008734268
1147.456,0.009338278,0.007984997,3.46E-04,7.83E-04,1.07E-04,0.009220943
1149.384,0.00981574,0.008160405,4.09E-04,1.05E-03,7.46E-05,0.0096902
1151.313,0.010346883,0.00831195,5.16E-04,1.10E-03,1.48E-04,0.010077243
1153.241,0.010817825,0.008548028,5.75E-04,1.11E-03,2.26E-04,0.010461136
1155.17,0.011289698,0.008735104,6.03E-04,0.001327767,1.95E-04,0.010860674
1157.098,0.01157476,0.008680312,6.51E-04,0.001691043,2.11E-04,0.011233029
1159.027,0.011852763,0.008540567,6.94E-04,0.00210125,3.34E-04,0.011669896
1160.955,0.012233145,0.008224586,7.86E-04,0.002429,3.78E-04,0.011817602
1162.884,0.012642368,0.007692666,7.62E-04,0.003096584,3.27E-04,0.011877973
1164.812,0.01299893,0.007158312,7.86E-04,0.004050731,3.53E-04,0.01234857
1166.741,0.013571443,0.006597577,9.39E-04,0.005070264,4.22E-04,0.013028751
1168.669,0.014408735,0.006199299,1.05E-03,0.00625365,4.93E-04,0.013992368
1170.598,0.015055598,0.005837249,1.09E-03,0.007207068,5.14E-04,0.014648095
1172.526,0.01499509,0.005568308,1.24E-03,0.007397312,5.70E-04,0.014780044
1174.455,0.014299613,0.00545821,1.43E-03,0.006729382,0.000688417,0.014306712
1176.383,0.013403645,0.005572521,0.001694327,0.005679908,0.000668583,0.013615339
1178.312,0.012683118,0.005597324,0.001965321,0.00451904,0.000712125,0.012793809
1180.24,0.01241784,0.005548851,0.002284763,0.003478286,0.000886549,0.012198448
1182.169,0.012549323,0.005515158,0.002802595,0.002920312,0.001053597,0.012291662
1184.097,0.013037215,0.00536869,0.00354914,0.002577272,0.001194106,0.012689207
1186.026,0.013955778,0.005263892,0.004459144,0.002333581,0.001246813,0.013303429
1187.954,0.01507968,0.005092233,0.005559987,0.002260021,0.001430505,0.014342746
1189.883,0.016156793,0.004789768,0.006927753,0.002185779,0.00162639,0.01552969
1191.811,0.017077405,0.004482884,0.008251076,0.002100575,0.001564841,0.016399376
1193.74,0.017178588,0.004131218,0.008803665,0.002127145,0.001595859,0.016657886
1195.668,0.01617249,0.003686801,0.008282224,0.002133466,0.001865921,0.015968412
1197.597,0.014730353,0.003256386,0.007197971,0.002145861,0.001941097,0.014541315
1199.525,0.013569025,0.003010914,0.0062722,0.002200281,0.002095091,0.013578485
1201.454,0.012684788,0.002759238,0.005592343,0.002256512,0.002152109,0.012760201
1203.382,0.01210829,0.002512939,0.004962845,0.002257997,0.002163305,0.011897086
1205.311,0.011845113,0.002322597,0.004293245,0.002367854,0.002244067,0.011227763
1207.239,0.011442015,0.002340945,0.003605267,0.00267764,0.002371926,0.010995778
1209.168,0.011122078,0.002407475,0.003015201,0.002988279,0.002423745,0.0108347
1211.096,0.01109155,0.002301343,0.002440652,0.003282308,0.002300399,0.010324703
1213.025,0.011147763,2.32E-03,0.00206794,0.003524305,0.002333171,0.010240731
1214.953,0.011122125,0.002461992,1.88E-03,0.003802314,0.002381051,0.010529274
1216.882,0.011171508,0.002535391,0.001713934,0.00417628,0.002306126,0.01073173
1218.81,0.01129085,0.002684035,0.001481485,0.004456938,0.00217678,0.010799239
1220.739,0.011322503,0.002890997,1.23E-03,0.004495422,0.002261679,0.010876193
1222.667,0.011390045,0.003125477,1.05E-03,0.004555801,0.002356731,0.011089174
1224.596,0.011406438,0.003385456,1.07E-03,0.004466202,0.002076924,0.011002336
1226.524,0.01122609,0.003558899,1.15E-03,0.004303352,0.001889084,0.010904502
1228.453,0.011037033,0.003696477,1.10E-03,0.004164224,0.001825433,0.010787357
1230.381,0.010930545,0.003860426,1.09E-03,0.004090888,0.001660139,0.01069924
1232.31,0.010724228,0.003975627,1.01E-03,0.003896888,0.001373192,0.010256881
1234.238,0.01060612,0.004134461,9.09E-04,0.003556823,0.00134521,0.009945138
1236.167,0.010644763,0.00440656,9.06E-04,0.00349006,0.00137232,0.010174863
1238.095,0.010511195,0.004668991,1.11E-03,0.003433371,0.00113191,0.010339338
1240.024,0.010559898,0.004854618,1.16E-03,0.003308149,0.000934839,0.010255313
1241.952,0.01080769,0.00492267,1.18E-03,0.003405423,0.000894687,0.010403258
1243.881,0.010954993,0.004983403,1.31E-03,0.003537708,0.000895647,0.010728926
1245.809,0.011214835,0.005115528,1.49E-03,0.003763258,0.000753926,0.011123358
1247.738,0.011477348,0.005224403,1.56E-03,0.003997428,0.000562604,0.01134755
1249.666,0.011521509,0.005166492,1.48E-03,0.004085365,0.000514783,0.011243759
1251.595,0.011313313,0.005149512,1.26E-03,0.004134733,5.49E-04,0.011096417
1253.523,0.011040844,0.005089969,1.18E-03,0.004100933,4.23E-04,0.010791291
1255.452,0.010955808,0.005054697,1.14E-03,0.00404045,3.02E-04,0.010532286
1257.38,0.010741789,0.005143149,1.30E-03,0.003985365,4.22E-04,0.010850788
1259.309,0.010326723,0.005198207,1.41E-03,0.003831275,3.57E-04,0.010798801
1261.237,0.009928434,0.005133248,1.34E-03,0.003583535,3.82E-04,0.010439584
1263.166,0.009696938,0.004984196,1.41E-03,0.003296466,3.90E-04,0.010081241
1265.094,0.009447129,0.004769821,1.39E-03,0.003100262,3.96E-04,0.00965179
1267.023,0.009058003,0.00465317,1.29E-03,0.003140204,4.80E-04,0.009565721
1268.951,0.008673184,0.004389783,1.32E-03,0.003180445,4.10E-04,0.009298109
1270.88,0.008249938,0.003928563,1.40E-03,0.003038354,2.73E-04,0.008639731
1272.808,0.007855341,0.003645241,1.60E-03,0.002830293,2.29E-04,0.008306507
1274.737,0.007891143,0.003623818,1.98E-03,0.002660288,9.56E-05,0.008359258
1276.665,0.008185824,0.003399373,2.42E-03,0.002617815,-2.17E-05,0.00841808
1278.594,0.008442398,0.003226763,0.002769047,0.002572716,-1.45E-05,0.008554014
1280.522,0.008759239,0.00308552,0.003065453,0.002616046,2.35E-05,0.008790511
1282.451,0.009231673,0.002916969,0.003464093,0.002523635,5.06E-05,0.008955282
1284.379,0.009423234,0.002859472,0.003972742,0.002429407,8.80E-05,0.009349643
1286.308,0.009324188,0.002959261,0.004182609,0.002422724,4.64E-05,0.009610961
1288.236,0.009097079,0.002982193,0.003999999,0.002354567,4.50E-05,0.00938177
1290.165,0.008735213,0.00302337,0.003603597,0.00226102,1.02E-04,0.008989791
1292.093,0.008222044,3.02E-03,0.003226062,0.002240601,1.37E-04,0.008627989
1294.022,0.007687432,2.97E-03,2.77E-03,0.002044161,1.31E-04,0.007907868
1295.95,0.007113092,0.002900698,2.22E-03,0.00200776,9.68E-05,0.007226413
1297.879,0.006735179,0.002909385,0.001759629,0.002095865,4.76E-05,0.006812442
1299.807,0.006585185,0.002988182,0.001490625,0.002142948,7.64E-05,0.00669811
1301.736,0.006461714,0.003029922,1.35E-03,0.00207035,1.15E-04,0.006562829
1303.664,0.006348474,0.003104785,1.33E-03,0.001920168,9.47E-05,0.006446169
1305.593,0.006251355,0.003198204,1.30E-03,0.001989793,4.47E-05,0.006531777
1307.521,0.006248607,0.003146007,1.26E-03,0.001984952,8.32E-05,0.006475395
1309.45,0.006304395,0.00323394,1.16E-03,0.001902892,6.99E-05,0.006366054
1311.378,0.006492476,0.00321765,1.13E-03,0.00185715,8.17E-05,0.006291189
1313.307,0.00650506,0.003162585,1.19E-03,0.001799795,8.05E-05,0.006233022
1315.235,0.006437451,0.003354571,1.23E-03,0.001891944,7.53E-05,0.006551374
1317.164,0.006522044,0.00345512,1.23E-03,0.001985147,4.46E-05,0.006718635
1319.092,0.006769319,0.003502301,1.26E-03,0.001933868,0.000108834,0.006803173
1321.021,0.007075803,0.003637775,1.31E-03,0.001970006,1.32E-04,0.007051469
1322.949,0.007361221,0.003673111,1.24E-03,0.001985155,6.91E-05,0.006972345
1324.878,0.007608402,0.003853056,1.27E-03,0.001941477,1.66E-05,0.007081973
1326.806,0.007818683,0.004056088,1.41E-03,0.001928243,6.90E-05,0.007464356
1328.735,0.008015646,0.00431955,1.57E-03,0.001972076,7.91E-05,0.007940531
1330.663,0.008430682,0.004498581,1.69E-03,0.002102969,7.80E-05,0.008372377
1332.592,0.009016138,0.004551483,1.78E-03,0.00221337,1.23E-04,0.008668621
1334.52,0.009650609,0.00484156,1.92E-03,0.002272822,8.54E-05,0.00911601
1336.449,0.010316833,0.005094056,2.18E-03,0.002405868,3.74E-05,0.009718912
1338.377,0.010940434,0.005294505,2.57E-03,0.002621407,1.04E-04,0.010592214
1340.306,0.011379538,0.005698976,2.85E-03,0.002735032,2.59E-04,0.011542973
1342.234,0.011688339,0.005849528,0.002846312,0.00282792,3.46E-04,0.0118701
1344.163,0.011713383,0.005837862,2.63E-03,0.003034277,3.80E-04,0.01188125
1346.091,0.011626814,0.005842746,2.41E-03,0.003214265,3.82E-04,0.011853199
1348.02,0.011569598,0.005649242,2.19E-03,0.003260812,4.19E-04,0.011514599
1349.948,0.011635849,0.005358343,2.17E-03,0.003357778,3.28E-04,0.011217922
1351.877,0.011766203,0.005162193,2.33E-03,0.003591015,2.58E-04,0.011339371
1353.805,0.011975094,0.005108673,2.41E-03,0.003775969,4.33E-04,0.01172401
1355.734,0.012154848,0.005000864,2.58E-03,0.004056905,0.000579899,0.012217829
1357.662,0.012359409,0.004678879,0.002647381,0.004389254,4.89E-04,0.012204527
1359.591,0.012459183,0.004584951,0.002481912,0.004641584,3.25E-04,0.012032958
1361.519,0.012511054,0.004608312,2.46E-03,0.004980805,2.79E-04,0.012323621
1363.448,0.012795478,0.004462023,2.54E-03,0.005223131,3.03E-04,0.012532706
1365.376,0.013209709,0.004328424,2.81E-03,0.005295199,4.52E-04,0.012884612
1367.305,0.013639463,0.004338576,0.003188904,0.005408096,6.54E-04,0.013589245
1369.233,0.014269634,0.004418088,0.003449306,0.005576928,7.04E-04,0.014148451
1371.161,0.014629046,0.004490434,0.003466396,0.005663119,6.43E-04,0.014262557
1373.09,0.014638679,0.004497064,0.003257149,0.005856104,0.000637442,0.014247757
1375.019,0.014218673,0.004471504,0.002798388,0.00582608,7.37E-04,0.013832958
1376.947,0.013676884,0.004428573,0.002396548,0.005568398,0.000855589,0.013249108
1378.875,0.012964166,0.004334331,0.002148587,0.005239804,0.000841783,0.012564504
1380.804,0.012279259,0.004399993,0.001936367,0.004886257,0.000797315,0.012019932
1382.733,0.011838473,0.004502843,1.85E-03,0.004364546,0.0008451,0.011559398
1384.661,0.011621184,0.004511747,1.73E-03,0.004003698,0.000872224,0.011118359
1386.589,0.011611396,0.004461009,0.001778312,0.003840096,0.000878616,0.010958033
1388.518,0.011946969,0.004640018,0.002145703,0.003754999,0.000784286,0.011325006
1390.447,0.012654623,0.004886966,0.002493178,0.003869874,0.000757495,0.012007513
1392.375,0.013559214,0.005070922,0.002817441,0.00413996,0.000904175,0.012932498
1394.303,0.014642026,0.005302633,0.003269659,0.004414962,0.000981944,0.013969198
1396.232,0.015964929,0.005450464,0.003865671,0.004838027,0.000859517,0.015013679
1398.161,0.017313153,0.005714729,0.004508195,0.005268404,0.000908172,0.0163995
1400.089,0.018194354,0.005872291,0.004844243,0.005644591,0.001026917,0.017388042
1402.017,0.018342986,0.005990345,0.004728393,0.005935905,0.001013436,0.017668079
1403.946,0.017893049,0.006268329,0.004297391,0.005957291,0.000997499,0.01752051
1405.875,0.017161893,0.006505694,0.003944677,0.005718018,0.000905303,0.017073692
1407.803,0.016433924,0.00658698,0.003527946,0.005486064,0.000827113,0.016428104
1409.731,0.015852036,0.006614962,0.003002153,0.005174637,0.000784343,0.015576095
1411.66,0.015278959,0.006581827,0.002725067,0.004762235,0.000681934,0.014751062
1413.589,0.014747193,0.006616212,2.56E-03,0.004510016,5.58E-04,0.014244165
1415.517,0.014313724,0.006739308,2.30E-03,0.004386557,0.000583149,0.014009893
1417.445,0.013902376,0.006783262,0.001985884,0.004080229,0.000666636,0.01351601
1419.374,0.013378639,0.006853501,1.85E-03,0.003865372,0.00060539,0.013173744
1421.302,0.013003321,0.006748051,1.89E-03,0.003681305,0.000523737,0.012840871
1423.231,0.012812154,0.0065986,1.92E-03,0.003327938,0.000517744,0.012366646
1425.159,0.012672226,0.006547323,2.06E-03,0.003069175,5.85E-04,0.012259881
1427.088,0.012469579,0.00665399,1.98E-03,0.002996006,6.35E-04,0.012262711
1429.016,0.012077241,0.006518213,1.88E-03,0.002868134,0.000523664,0.011793927
1430.945,0.011696204,0.006339189,1.92E-03,0.002730936,0.000542502,0.011529527
1432.873,0.011449076,0.006170535,1.97E-03,0.00254861,0.000518815,0.011211618
1434.802,0.011018939,0.005970834,1.94E-03,0.002346312,4.00E-04,0.010653016
1436.73,0.010583561,0.005916973,0.00180173,0.002019674,4.53E-04,0.010191769
1438.659,0.010229284,0.005821462,0.001905221,0.001830645,0.000468608,0.010025936
1440.587,0.009854636,0.005648141,1.97E-03,0.00172899,0.000393687,0.009739215
1442.516,0.009464434,0.00552208,1.91E-03,0.001662857,2.75E-04,0.0093697
1444.444,0.009106091,0.005508349,0.0019038,0.001542656,2.60E-04,0.00921438
1446.373,0.008740381,0.005350423,1.92E-03,0.001372265,1.64E-04,0.008810305
1448.301,0.0085545,0.005254861,1.90E-03,1.20E-03,1.07E-04,0.008461111
1450.23,0.008601518,0.005312792,1.84E-03,1.04E-03,1.65E-04,0.008356654
1452.158,0.008629392,0.005467183,1.78E-03,0.000964478,1.48E-04,0.008359922
1454.087,0.00860025,0.005512242,1.76E-03,8.11E-04,9.60E-05,0.008182407
1456.015,0.008319685,0.005374065,1.38E-03,4.87E-04,2.19E-04,0.007463447
1457.944,0.007863548,0.005253392,1.30E-03,3.44E-04,2.79E-04,0.007172573
