Frequency,Mixed_Spectra,Formic_Acid,Fructose,HMF,Levulinic_Acid
1040.0,0.004594012441679626,8.794979879215622e-05,0.003308943987184083,0.0015037590761264863,-0.00019414252232088371
1042.0,0.00444683091286307,8.658299771163443e-05,0.003518669063147682,0.0012064069758843633,-4.679865086569277e-05
1044.0,0.004482510373443986,-2.123468455690207e-06,0.0037454109309694255,0.0010350434220132065,8.991454241435542e-05
1046.0,0.004532602384655259,-8.709203316453584e-05,0.003974364246138584,0.0008926761236825134,0.00011515225946159606
1048.0,0.004558512182477967,-8.50297187328177e-05,0.004373110671008736,0.0007956930128622777,4.268380417202852e-05
1050.0,0.004850057053941906,-6.442647614209165e-05,0.00479092950734296,0.0007629386828834859,8.131979831187251e-06
1052.0,0.0054720228215767615,-0.00016353708946036544,0.005247817735339173,0.0007225149405083888,0.00011748836512283564
1054.0,0.006324105754276835,-0.0002562978509664777,0.005827469302683977,0.0007444943350541368,0.0002519607101824478
1056.0,0.0071177604976671955,-0.00018913536193238914,0.006406699565848281,0.0008692110192523008,0.00038953191022686673
1058.0,0.007765881742738609,-0.00012661741151642793,0.006967287051564313,0.000913351657303226,0.00046343871365443767
1060.0,0.008276410788381752,-9.449743381462113e-05,0.007529254286708193,0.0009142550768236317,0.0005067960734487334
1062.0,0.00861573872472783,4.347055128729605e-05,0.008008651135175713,0.0009714422380590195,0.0006128775515829891
1064.0,0.008866687402799379,0.00012018087632458335,0.008280739442549954,0.0010101579192698892,0.0005630908601190242
1066.0,0.009105243775933606,0.0001893561943651073,0.008154659055420151,0.0011512260747130753,0.000398111940518042
1068.0,0.009048101659751034,0.00019718225498685182,0.007743183978543854,0.0013206498688984212,0.00037029405338355156
1070.0,0.008451394504924837,0.00013462682552642673,0.007103423287142133,0.0014217628764102974,0.00031498704203686365
1072.0,0.007720176257128012,0.0001510523142564499,0.006435769136595863,0.0012449361762000449,0.00020830192728693992
1074.0,0.00701101659751037,0.00016201427549424654,0.005904234073625317,0.0010433946544129169,0.00010970428499236114
1076.0,0.006504621369294632,-2.3640243220430416e-05,0.005524419436947817,0.0009333011096997169,2.710461859387842e-05
1078.0,0.0064012441679626745,-8.071274960050391e-05,0.005462454618042852,0.0008079326882010707,7.552287325229591e-05
1080.0,0.006301726283048227,4.962242646107328e-06,0.0056778276147791025,0.0006155297887770512,5.386734655476775e-05
1082.0,0.005931172199170125,2.2220298888286903e-05,0.005933365982526965,0.00045233406716146723,-3.1685216907946735e-05
1084.0,0.005945204769310525,0.00014983805299883374,0.005974617551425351,0.0003689167807185261,-0.00011478753171613874
1086.0,0.005834937759336081,0.00014274568297367968,0.005871028083196178,0.00021291180059757625,-0.00016497059465620358
1088.0,0.005328382581648533,-0.00020831728578827062,0.005667985537888085,-6.609619785389201e-05,-0.0005239746928611711
1090.0,0.004816177385892142,-0.0004228294842781847,0.005256569087187976,-0.00018116089510940736,-0.000730338252435366
1092.0,0.0042212908242612816,-0.00014260267630122474,0.004471566993430907,7.854684896060656e-05,-0.00033395280490767343
1094.0,0.0036428526970954437,4.950091507444716e-05,0.0039752419667502,0.0002449725187197522,-0.00015079883291690236
1096.0,0.003432731985484707,8.202209642854013e-05,0.0037658016741931423,0.00023760977134210543,-3.078367380525362e-05
1098.0,0.0034777645228215763,-1.641815598730174e-05,0.0037267880434490148,0.00013079072368350728,-8.217594375510491e-05
1100.0,0.0034825298081907715,-7.070860008407462e-05,0.003795034719425193,6.86706736436249e-05,-0.0001871872812292199
1102.0,0.0033970539419087126,-5.297976621971667e-07,0.003772831348059877,0.00010221404883536241,-5.6682371103806305e-05
1104.0,0.0034613063763608153,2.8132089072189594e-05,0.003748693563142712,7.829327904363812e-05,0.00012976342325823014
1106.0,0.0036100726141078832,8.431647737854821e-06,0.0036929624570266823,5.546988540610731e-05,7.076057952095704e-05
1108.0,0.003425349922239508,7.266754941509662e-05,0.003520994510689468,1.0869312393842892e-06,-3.986638172238496e-05
1110.0,0.0030751037344398393,0.0001392307449443337,0.0032084911783759164,2.677636227156932e-05,-3.818214792619043e-05
1112.0,0.0027801451529289776,0.00012164464660389859,0.002818625579543242,0.00011343715413998903,-6.379099261835571e-05
1114.0,0.0024126919087136952,1.667337278058336e-05,0.0024275892607785055,6.071645068641432e-05,-7.706673974089562e-05
1116.0,0.0020288646967340507,-8.113618885837506e-05,0.0021322568585303574,-6.050530407971621e-05,-5.205660292545901e-05
1118.0,0.0019345228215767636,-8.666566807779337e-05,0.00200202010855243,1.3392336306547506e-06,-3.6101948536982424e-05
1120.0,0.002069725246241568,-8.459309086171154e-05,0.0018900961811370747,0.00011657078054830906,-0.000127353299565595
1122.0,0.00211,1.931906547807793e-05,0.0017410057414865695,-6.546106907006743e-05,-0.00014830604431005032
1124.0,0.0020011612234318342,5.629747123827714e-05,0.0016403625204796182,-0.000207075919784076,-0.00010304501578211501
1126.0,0.0017876141078838148,3.443859590568648e-05,0.0017241459650962103,-3.335213072646038e-05,-8.739474948797043e-06
1128.0,0.0017417729393468123,0.00010147622890542859,0.0017368630252421059,0.00019017684689096896,9.36518078248614e-05
1130.0,0.0019866493775933694,0.00021691214670058553,0.0017646588990137793,0.00024129940571761686,7.027316763045063e-05
1132.0,0.002354774494556762,0.00025817433048829657,0.001673527143356729,0.00017099207744491722,0.0001057980221905369
1134.0,0.002472965266977715,0.0003483213564865152,0.0016009078349996536,6.377877174006298e-05,0.0002184128270338757
1136.0,0.0026071576763485476,0.00035894635287755147,0.0018028199348770486,0.00011579666700030064,0.00015211277775800062
1138.0,0.002729694142042505,0.000351181045079973,0.0018902346869314342,0.00011385001104649497,0.00016531988825728203
1140.0,0.0028347199170124493,0.0003965394307022263,0.0019198830821563551,0.00012080407973638251,0.0002888644604068463
1142.0,0.002948818040435456,0.00041540486428136216,0.0018701373931471713,0.00022006673436189667,0.00035284514768609324
1144.0,0.003089917012448138,0.00044322592787048753,0.0018026466254427345,0.0002472528011597384,0.00043341478057079064
1146.0,0.0033535614307931556,0.0003809512281063099,0.0018956314911592932,0.0002483357197653809,0.0005910226865612079
1148.0,0.003650539419087145,0.00037384505591317875,0.001912423109847488,0.0002799001228156128,0.0006689491454564772
1150.0,0.003906640746500772,0.0003861915965162701,0.001803996095187469,0.0002827317474378154,0.0008056290466493082
1152.0,0.00425172717842322,0.0005599682849689009,0.0018127509486336876,0.0002753337468127328,0.001071251809206912
1154.0,0.004784603421461892,0.0007660009495462207,0.0019728467933262674,0.0002269028827947245,0.0013905528931139465
1156.0,0.005250674273858918,0.0008412840440272845,0.0021274713187986846,0.0002517898421457454,0.0017495470445836106
1158.0,0.005674447900466564,0.0008357397714952972,0.0021995482394958623,0.0003419555047056853,0.0022366058232754817
1160.0,0.006263080912863076,0.0008946900671350496,0.002109348867317124,0.00034938991340528237,0.0028003823901836286
1162.0,0.007023385173665122,0.001031851732654923,0.001937953492988002,0.00030816823387095303,0.003469429676002633
1164.0,0.008044087136929492,0.00115649596816451,0.0018061784277652669,0.00025715654988102307,0.004438738691954483
1166.0,0.009388367029549025,0.0013680104886032646,0.0016529080024982952,0.00031726092393460486,0.005672134280582752
1168.0,0.010909512448132734,0.0016311528993829295,0.00145929097567005,0.0004428683149669603,0.0069811183946863805
1170.0,0.012257993779160188,0.0017917903254814046,0.0013241372412073126,0.0005291525942530869,0.008259680860851186
1172.0,0.012928143153526963,0.001955671198091011,0.001260049132280007,0.0005564048211533201,0.008916215000260143
1174.0,0.012528035251425595,0.002182718411459486,0.0012559662617411098,0.0006044549719439265,0.008442102108505243
1176.0,0.011528584024896274,0.002473708629368568,0.0012938511430544961,0.0006865257427466072,0.007178565833992676
1178.0,0.010699688958009301,0.0027256947593978426,0.0012571201193791227,0.0007981082222862914,0.005669935040892588
1180.0,0.010168506224066388,0.0029016377189637747,0.0012524084605043053,0.001003953581587592,0.004392297999534692
1182.0,0.010037008812856407,0.0031841625764058544,0.0012790627152183963,0.0012537407966377223,0.003556753349298734
1184.0,0.010305409751037347,0.0035366499054220466,0.0012832976149704171,0.0015809871029010768,0.0031067353191042875
1186.0,0.010961238983929476,0.0039015402418428892,0.0013012976288791832,0.002057707327450789,0.0029422499897505615
1188.0,0.011937185069984476,0.0041688568352305,0.0012193192185480308,0.002805287668196001,0.0028626798557281215
1190.0,0.01310522302904563,0.004401524249111255,0.001152827764971754,0.003592604303984773,0.0027976150663350918
1192.0,0.014006049766718523,0.0047838398796512475,0.001059269097129415,0.004304292812716461,0.0027121664787440702
1194.0,0.01443,0.005360436055995788,0.0010209547433150056,0.004628352516563692,0.0025559099566976346
1196.0,0.014399020217729385,0.005735572467215409,0.0009351859174787951,0.004378586061911968,0.002351043230874434
1198.0,0.014220736514522821,0.005983507916821601,0.0007684038174864368,0.003713671604290383,0.002214724104024002
1200.0,0.014058289269051328,0.006298347575949645,0.000677084020636437,0.003114399907140458,0.0022185048942325205
1202.0,0.013911327800829876,0.006638591975664045,0.0006628096212888217,0.002694774747269343,0.00242125403600099
1204.0,0.014020093312597197,0.006974201829899971,0.0006711203621577302,0.0023500274073901773,0.00266225431154017
1206.0,0.014182852697095434,0.0073389390713641586,0.0006082416250130951,0.0020424064564013244,0.002945447670705072
1208.0,0.01411082426127527,0.007609857872772577,0.00047180392675850666,0.0016478905486761479,0.0033006746964743066
1210.0,0.01405020746887967,0.007705074574320803,0.0004744298648908565,0.001283835401510541,0.0036701734141664577
1212.0,0.014211845515811295,0.007708268637124736,0.0006099428020212729,0.0010729428325504384,0.00409604195233303
1214.0,0.014405627593360995,0.007704342393554115,0.0006894732706410975,0.0009383349683664948,0.0044890291420809515
1216.0,0.014530559875583203,0.007630716493307711,0.0006761326810020054,0.0007878344419916805,0.004855382531016017
1218.0,0.014642188796680498,0.007439035347365005,0.000695334800893802,0.0006792889206742037,0.00519393170449881
1220.0,0.01456895800933126,0.007208792184229539,0.00070649168271622,0.0006414582110357806,0.005473547470627914
1222.0,0.014297245850622399,0.0069803987074865854,0.0007247721791097335,0.0005862557284668576,0.005671912259906036
1224.0,0.013968869880767234,0.006699966648362819,0.000801965298224725,0.0004821970105244403,0.005700853518157097
1226.0,0.013382095435684619,0.0063556816245495425,0.0008917132537974129,0.00040019621776734627,0.005582718955992345
1228.0,0.01271029548989112,0.0059955420487474076,0.0010155096358108165,0.00041634324837157196,0.005387936151250212
1230.0,0.01219090248962657,0.005587825188102282,0.0010552069377943536,0.00038493353366349166,0.00507651084756035
1232.0,0.011520886469673395,0.005112447009544211,0.0010199799547896697,0.0003277259448796844,0.004761372557379499
1234.0,0.010884066390041507,0.004670529896433257,0.0010937895570655206,0.00036437105971556626,0.004460051394231715
1236.0,0.01042636080870916,0.004405194385470306,0.0012549996038662126,0.00042073431847420835,0.004222877471402793
1238.0,0.009971680497925317,0.003983705310236725,0.001339302566370009,0.00047416542976012665,0.004043030563470071
1240.0,0.009535225505443211,0.0035613535026958482,0.0013054479087711006,0.0004994212421569835,0.003958108191042852
1242.0,0.00928452566096423,0.003231803791474461,0.001257516087830371,0.0004867448947302447,0.004101965452810407
1244.0,0.009062593360995855,0.002843259816578992,0.0013062896506279152,0.0005814498086036529,0.004349409023674634
1246.0,0.008952970451010886,0.0024631737770896213,0.0013165150882286252,0.0006808780170097731,0.004555841547445851
1248.0,0.008986794605809128,0.002143867057737027,0.0013013507030810044,0.00062532216954938,0.0047678320296452685
1250.0,0.009005759460860546,0.0018863455374911746,0.0012880414694413367,0.0006375472950826625,0.004973200241211991
1252.0,0.008801773858921162,0.0016532111933727108,0.0013216713835106292,0.0006643447481106705,0.005049779375509386
1254.0,0.008331524105754258,0.0015363854670030481,0.0012825463472202318,0.0005747442111272373,0.004983182325448981
1256.0,0.007782095435684654,0.0014239898277715567,0.0012972166089770753,0.000473729038207161,0.004779982090653277
1258.0,0.007370005184033187,0.0012106594550347503,0.0013542402614355024,0.0004262322096210172,0.0045111864653955185
1260.0,0.007018718879668051,0.0010300650905002424,0.001403379192842216,0.0004562262414312399,0.004275810139767025
1262.0,0.006548050803525149,0.0008966034339825582,0.0013700044721644518,0.0005238634715791507,0.004060753517042941
1264.0,0.00619213692946058,0.0007703917428316246,0.0012081019509381562,0.0005332018544387879,0.0038665779464842455
1266.0,0.006075909797822706,0.00067476781092612,0.001079041826586629,0.0005381355830893652,0.0037088361164844207
1268.0,0.005953584024896263,0.0006045572744375902,0.001049319826008968,0.0005041275795624679,0.003517263131418089
1270.0,0.005708610679108356,0.0005407760518033968,0.0010068560924266614,0.0004719385853379609,0.0033328782892228224
1272.0,0.0054680082987551915,0.00040594496161128706,0.0009918132005517079,0.0005407949102829727,0.0031870440345769485
1274.0,0.005312026956972527,0.00025307932873017824,0.0009916838727372487,0.0006859733478181433,0.0031269459527573902
1276.0,0.005355160788381743,0.0002192021099989756,0.0009222978508543863,0.0008308187112145948,0.0031370347780050826
1278.0,0.005538413685847587,0.0003281772906733934,0.0008435158959110693,0.0010091545000132465,0.003100276308808019
1280.0,0.005665632780082989,0.000348106657162905,0.0008347653641576176,0.0012729986973751767,0.0029990787611116634
1282.0,0.005751296008294453,0.0002766267671076486,0.000806131005170279,0.0015815159155973103,0.002985126676518946
1284.0,0.005874445020746893,0.00024085750062644026,0.0006846089818656087,0.0017845621781244316,0.0030192987717987266
1286.0,0.0059,0.00018934845672302612,0.0006772880435820577,0.001828070933806806,0.0029537529314968385
1288.0,0.005777136929460588,0.00013295110111769505,0.0007896069399573476,0.001802802978348282,0.002790437207609863
1290.0,0.005439937791601862,7.5092151919098e-05,0.0008451039486017826,0.0016352635691280761,0.0027441502246972603
1292.0,0.005067365145228229,2.7963239976037648e-05,0.000850979743336486,0.0013145540256539678,0.0026430377881869376
1294.0,0.00466444790046655,-1.6665703898982135e-05,0.0007805791157360984,0.0010820219222508912,0.0025264990642821714
1296.0,0.004366371176775534,5.7268339941645466e-06,0.0006866982626081567,0.0009281067266725168,0.002592190589969261
1298.0,0.004220586099585056,2.8270192595704337e-05,0.000737234147776311,0.0007214355797347975,0.0025159801646428555
1300.0,0.004060990150336965,2.8676863801546033e-05,0.0008461775383802098,0.0005511552151796256,0.002366871911650938
1302.0,0.0038831535269709563,4.619380193689657e-05,0.000901461675820207,0.0004507090961274152,0.002267156323358551
1304.0,0.0038138724727838262,2.355204764979628e-05,0.0009654087093824812,0.00037829193638444725,0.0022183640679814447
1306.0,0.0036646680497925345,1.4947871753705048e-05,0.0009157051604593045,0.00038065660109531246,0.0021639537589627092
1308.0,0.003607247278382583,3.160915446101826e-05,0.0009165164016896776,0.0003631632626926997,0.0021418955694267675
1310.0,0.003751379668049792,7.78389484547389e-05,0.0010185452985262639,0.0003576216947231296,0.002122250866201232
1312.0,0.0038203265940902017,0.00011372107736198626,0.0010142483536189043,0.00040557042906065355,0.0021539252723362674
1314.0,0.0038179719917012457,0.00013629191302971634,0.0009099830071133186,0.00045285906158787137,0.0021937853619229987
1316.0,0.0038658631415241073,0.00012214507180615547,0.0008083604700696878,0.0004665462192291712,0.002183574171870301
1318.0,0.00389,8.090385545540072e-05,0.0007802252441097382,0.00048597943482995795,0.002170329729987992
1320.0,0.0038758786936236396,7.390538699568904e-05,0.000855400511617426,0.000478957990206779,0.002176586658592934
1322.0,0.0038853890041493774,0.00013627181024730242,0.0009787140876981713,0.0004410253276976221,0.0021923573361789443
1324.0,0.0040244167962674975,0.0001871225760534762,0.001075383498022568,0.0004533896830260324,0.002232156657026239
1326.0,0.004236390041493777,0.00017989375193593185,0.0011048749158763416,0.0005123864982138292,0.00226837227118637
1328.0,0.004419035769828931,0.000201031132953931,0.0011146472613073827,0.000494374203728695,0.002283337589538525
1330.0,0.004571856846473031,0.000290976902518788,0.001206698995658499,0.0005702502338902977,0.0023289105722927544
1332.0,0.004730896837739756,0.000382943056940567,0.001277758784440401,0.0007908891346757149,0.002479080208445842
1334.0,0.005050207468879665,0.0004153771814829135,0.0013324662347871147,0.0009214060362522531,0.0026807377305340936
1336.0,0.005479911871435966,0.0004614175962953236,0.0013582421879445507,0.0009470909103383258,0.0028525287781735547
1338.0,0.005861561203319507,0.0004583344690007202,0.0013545993302414058,0.0010048639813861903,0.0029972927126782033
1340.0,0.006266547433903571,0.00043560536725452674,0.0014091169654528437,0.0011707346138099541,0.0031008523970338653
1342.0,0.006549657676348556,0.0005765549950996231,0.0015090655070282275,0.0012225641790013502,0.003262992121314538
1344.0,0.006589155002592017,0.0007184575570683105,0.0015316449374128452,0.0010890248450892994,0.003398186511538398
1346.0,0.0067424481327800915,0.000834867578476618,0.001499928039456993,0.000879950186191933,0.003536942628168267
1348.0,0.006908341109383102,0.0008891832125286982,0.0015139393770104417,0.0007800143151589338,0.003770321305944281
1350.0,0.0070999740798340935,0.0009658141805463382,0.0014763017290967313,0.0007690436675465204,0.004027438322841355
1352.0,0.007487432572614116,0.0010194531648787882,0.0014087990533931739,0.0008274518901009648,0.004328743207811974
1354.0,0.0079314463452566,0.000955911310933182,0.0012940375049962827,0.0009995023515687828,0.004669025150385873
